Point{x=3975, y=745}
Point{x=4191, y=1080}
Point{x=2118, y=2157}
Point{x=750, y=526}
Point{x=3977, y=801}
Point{x=2232, y=2781}
Point{x=4084, y=1166}
Point{x=2197, y=2324}
Point{x=2564, y=2820}
Point{x=2558, y=2079}
Point{x=4168, y=565}
Point{x=3596, y=827}
Point{x=1068, y=772}
Point{x=565, y=800}
Point{x=3907, y=757}
Point{x=4119, y=652}
Point{x=2688, y=2602}
Point{x=943, y=939}
Point{x=838, y=850}
Point{x=3587, y=877}
Point{x=2531, y=2045}
Point{x=3620, y=698}
Point{x=2467, y=2848}
Point{x=2432, y=2519}
Point{x=2457, y=1994}
Point{x=2915, y=2343}
Point{x=3839, y=533}
Point{x=809, y=1092}
Point{x=604, y=709}
Point{x=828, y=1001}
Point{x=3615, y=748}
Point{x=3870, y=1017}
Point{x=1005, y=895}
Point{x=3867, y=461}
Point{x=2872, y=2520}
Point{x=2435, y=2884}
Point{x=3882, y=1000}
Point{x=2710, y=2291}
Point{x=2573, y=2805}
Point{x=4201, y=1019}
Point{x=4320, y=955}
Point{x=860, y=844}
Point{x=1017, y=903}
Point{x=2110, y=2192}
Point{x=3947, y=1027}
Point{x=2297, y=2391}
Point{x=4097, y=755}
Point{x=3776, y=877}
Point{x=2327, y=2153}
Point{x=873, y=1090}
Point{x=840, y=787}
Point{x=2068, y=2136}
Point{x=3823, y=733}
Point{x=3902, y=794}
Point{x=1112, y=852}
Point{x=534, y=928}
Point{x=948, y=782}
Point{x=2357, y=2458}
Point{x=2297, y=2121}
Point{x=2386, y=2490}
Point{x=2249, y=2263}
Point{x=972, y=621}
Point{x=2087, y=2524}
Point{x=2221, y=2452}
Point{x=2125, y=2428}
Point{x=4347, y=946}
Point{x=2343, y=2886}
Point{x=2529, y=2039}
Point{x=3841, y=830}
Point{x=530, y=769}
Point{x=2548, y=2675}
Point{x=1163, y=774}
Point{x=2587, y=2225}
Point{x=866, y=1032}
Point{x=3654, y=917}
Point{x=958, y=997}
Point{x=555, y=841}
Point{x=2692, y=2553}
Point{x=713, y=912}
Point{x=3986, y=442}
Point{x=4159, y=780}
Point{x=2258, y=2116}
Point{x=2488, y=2822}
Point{x=939, y=586}
Point{x=2208, y=2375}
Point{x=706, y=831}
Point{x=1906, y=2365}
Point{x=2558, y=2676}
Point{x=3845, y=1067}
Point{x=2178, y=2240}
Point{x=4227, y=822}
Point{x=4455, y=791}
Point{x=3782, y=790}
Point{x=3668, y=791}
Point{x=4233, y=804}
Point{x=838, y=525}
Point{x=493, y=875}
Point{x=3995, y=881}
Point{x=3686, y=813}
Point{x=3580, y=754}
Point{x=2416, y=2014}
Point{x=2284, y=2187}
Point{x=2171, y=2345}
Point{x=2477, y=2793}
Point{x=3711, y=745}
Point{x=3756, y=849}
Point{x=4430, y=843}
Point{x=3904, y=992}
Point{x=4007, y=412}
Point{x=4017, y=716}
Point{x=2024, y=2569}
Point{x=929, y=578}
Point{x=2669, y=2341}
Point{x=510, y=886}
Point{x=675, y=1009}
Point{x=2613, y=2546}
Point{x=2438, y=1848}
Point{x=2147, y=2638}
Point{x=771, y=1067}
Point{x=787, y=1039}
Point{x=2465, y=2449}
Point{x=4169, y=581}
Point{x=842, y=1084}
Point{x=499, y=775}
Point{x=2670, y=2687}
Point{x=2500, y=2197}
Point{x=2655, y=2127}
Point{x=3994, y=1096}
Point{x=4320, y=643}
Point{x=2279, y=2427}
Point{x=2488, y=2287}
Point{x=4269, y=789}
Point{x=841, y=893}
Point{x=2449, y=2643}
Point{x=2491, y=2324}
Point{x=714, y=585}
Point{x=3831, y=867}
Point{x=2573, y=2145}
Point{x=2627, y=2630}
Point{x=780, y=528}
Point{x=4012, y=657}
Point{x=950, y=568}
Point{x=3904, y=774}
Point{x=3887, y=901}
Point{x=2229, y=2348}
Point{x=519, y=787}
Point{x=704, y=805}
Point{x=2065, y=2508}
Point{x=2483, y=2813}
Point{x=2018, y=2532}
Point{x=2053, y=2364}
Point{x=2481, y=2724}
Point{x=2537, y=2124}
Point{x=4017, y=849}
Point{x=2483, y=2650}
Point{x=2801, y=2275}
Point{x=2162, y=2628}
Point{x=2409, y=2750}
Point{x=744, y=788}
Point{x=4054, y=1106}
Point{x=4275, y=969}
Point{x=2675, y=2416}
Point{x=768, y=915}
Point{x=2317, y=2875}
Point{x=1065, y=803}
Point{x=2515, y=2396}
Point{x=2602, y=2268}
Point{x=2157, y=2114}
Point{x=2410, y=2413}
Point{x=4299, y=811}
Point{x=2097, y=2505}
Point{x=868, y=1074}
Point{x=2610, y=2258}
Point{x=4251, y=580}
Point{x=1005, y=695}
Point{x=2305, y=2209}
Point{x=754, y=925}
Point{x=3998, y=460}
Point{x=930, y=606}
Point{x=2340, y=2414}
Point{x=985, y=600}
Point{x=2229, y=2456}
Point{x=2261, y=2750}
Point{x=3909, y=763}
Point{x=2494, y=2605}
Point{x=596, y=835}
Point{x=2241, y=2171}
Point{x=2506, y=2824}
Point{x=2896, y=2431}
Point{x=797, y=1008}
Point{x=2145, y=2279}
Point{x=3903, y=671}
Point{x=460, y=825}
Point{x=3812, y=1101}
Point{x=3577, y=852}
Point{x=1955, y=2281}
Point{x=3747, y=883}
Point{x=4227, y=614}
Point{x=2408, y=2329}
Point{x=3916, y=856}
Point{x=2074, y=2538}
Point{x=1955, y=2423}
Point{x=4204, y=860}
Point{x=4092, y=542}
Point{x=3837, y=844}
Point{x=4072, y=1146}
Point{x=491, y=771}
Point{x=842, y=1145}
Point{x=3770, y=936}
Point{x=4283, y=830}
Point{x=923, y=625}
Point{x=604, y=696}
Point{x=4254, y=663}
Point{x=2451, y=2210}
Point{x=4154, y=582}
Point{x=2256, y=1983}
Point{x=4316, y=920}
Point{x=587, y=908}
Point{x=2251, y=2358}
Point{x=1122, y=762}
Point{x=3770, y=937}
Point{x=3715, y=792}
Point{x=1927, y=2391}
Point{x=4079, y=1043}
Point{x=4058, y=591}
Point{x=2746, y=2318}
Point{x=476, y=842}
Point{x=2781, y=2566}
Point{x=2332, y=2028}
Point{x=2133, y=2117}
Point{x=2392, y=1864}
Point{x=2226, y=2589}
Point{x=2761, y=2187}
Point{x=2301, y=2494}
Point{x=3988, y=1063}
Point{x=2396, y=2219}
Point{x=2666, y=2142}
Point{x=2500, y=2511}
Point{x=2358, y=1916}
Point{x=3647, y=838}
Point{x=773, y=899}
Point{x=2458, y=2469}
Point{x=952, y=583}
Point{x=891, y=1081}
Point{x=697, y=1042}
Point{x=744, y=981}
Point{x=4173, y=1071}
Point{x=2555, y=2051}
Point{x=2899, y=2366}
Point{x=869, y=508}
Point{x=4143, y=446}
Point{x=4136, y=811}
Point{x=2491, y=2507}
Point{x=2394, y=2973}
Point{x=4246, y=835}
Point{x=725, y=1026}
Point{x=679, y=572}
Point{x=4151, y=631}
Point{x=2382, y=1885}
Point{x=4027, y=813}
Point{x=882, y=624}
Point{x=4015, y=759}
Point{x=2002, y=2555}
Point{x=3837, y=1081}
Point{x=1072, y=915}
Point{x=962, y=744}
Point{x=2303, y=1955}
Point{x=2149, y=2576}
Point{x=4255, y=919}
Point{x=3975, y=912}
Point{x=2567, y=2591}
Point{x=1066, y=874}
Point{x=4111, y=840}
Point{x=2265, y=2811}
Point{x=2345, y=2822}
Point{x=3990, y=911}
Point{x=4327, y=773}
Point{x=2165, y=2718}
Point{x=2556, y=2361}
Point{x=4361, y=783}
Point{x=4010, y=1248}
Point{x=2322, y=2501}
Point{x=408, y=799}
Point{x=2797, y=2448}
Point{x=719, y=879}
Point{x=4224, y=733}
Point{x=2361, y=2864}
Point{x=682, y=574}
Point{x=2451, y=2109}
Point{x=2003, y=2348}
Point{x=2297, y=2340}
Point{x=916, y=717}
Point{x=4277, y=823}
Point{x=4211, y=737}
Point{x=2340, y=2509}
Point{x=2689, y=2386}
Point{x=887, y=700}
Point{x=1069, y=784}
Point{x=2326, y=2536}
Point{x=787, y=642}
Point{x=2170, y=2742}
Point{x=927, y=639}
Point{x=2369, y=2450}
Point{x=4186, y=752}
Point{x=2901, y=2453}
Point{x=4331, y=886}
Point{x=829, y=901}
Point{x=2404, y=2545}
Point{x=2347, y=2171}
Point{x=2547, y=2416}
Point{x=2339, y=1874}
Point{x=777, y=611}
Point{x=4049, y=557}
Point{x=715, y=830}
Point{x=2056, y=2430}
Point{x=2019, y=2437}
Point{x=4219, y=1043}
Point{x=1040, y=952}
Point{x=4392, y=867}
Point{x=2201, y=2067}
Point{x=2188, y=2382}
Point{x=3608, y=901}
Point{x=2540, y=2141}
Point{x=2700, y=2502}
Point{x=2350, y=2575}
Point{x=2433, y=2916}
Point{x=1073, y=835}
Point{x=2093, y=2429}
Point{x=3974, y=1159}
Point{x=3991, y=835}
Point{x=3809, y=655}
Point{x=3951, y=845}
Point{x=1053, y=889}
Point{x=889, y=596}
Point{x=3804, y=608}
Point{x=2299, y=2539}
Point{x=826, y=892}
Point{x=4001, y=1168}
Point{x=2463, y=2622}
Point{x=4203, y=753}
Point{x=3807, y=875}
Point{x=3782, y=546}
Point{x=648, y=656}
Point{x=2559, y=2497}
Point{x=747, y=480}
Point{x=766, y=1036}
Point{x=2593, y=2462}
Point{x=2051, y=2601}
Point{x=3781, y=552}
Point{x=2279, y=2058}
Point{x=3979, y=1137}
Point{x=2385, y=2562}
Point{x=2105, y=2264}
Point{x=2687, y=2672}
Point{x=802, y=601}
Point{x=2667, y=2348}
Point{x=4296, y=886}
Point{x=2355, y=2320}
Point{x=3781, y=897}
Point{x=586, y=640}
Point{x=747, y=799}
Point{x=3971, y=841}
Point{x=2493, y=2885}
Point{x=954, y=578}
Point{x=2265, y=2465}
Point{x=1053, y=910}
Point{x=2829, y=2386}
Point{x=2269, y=2744}
Point{x=700, y=676}
Point{x=4069, y=865}
Point{x=2190, y=2653}
Point{x=3937, y=606}
Point{x=910, y=519}
Point{x=2065, y=2239}
Point{x=2075, y=2249}
Point{x=1137, y=857}
Point{x=3939, y=627}
Point{x=4417, y=761}
Point{x=1987, y=2415}
Point{x=2646, y=2465}
Point{x=3829, y=520}
Point{x=1070, y=884}
Point{x=1883, y=2334}
Point{x=2055, y=2473}
Point{x=3844, y=474}
Point{x=2056, y=2504}
Point{x=2400, y=2712}
Point{x=3957, y=706}
Point{x=630, y=961}
Point{x=2311, y=2177}
Point{x=3740, y=786}
Point{x=2030, y=2498}
Point{x=2064, y=2495}
Point{x=2385, y=2429}
Point{x=2169, y=2691}
Point{x=4303, y=616}
Point{x=3583, y=816}
Point{x=2510, y=1942}
Point{x=2450, y=2285}
Point{x=2309, y=2035}
Point{x=4355, y=848}
Point{x=1131, y=771}
Point{x=4254, y=762}
Point{x=1060, y=909}
Point{x=3966, y=869}
Point{x=2855, y=2531}
Point{x=895, y=604}
Point{x=2480, y=2633}
Point{x=2872, y=2291}
Point{x=2482, y=1893}
Point{x=2611, y=2597}
Point{x=4085, y=738}
Point{x=617, y=702}
Point{x=3979, y=1218}
Point{x=2481, y=2580}
Point{x=2440, y=2646}
Point{x=4062, y=748}
Point{x=3997, y=1125}
Point{x=831, y=1160}
Point{x=933, y=585}
Point{x=1919, y=2373}
Point{x=2480, y=2688}
Point{x=913, y=823}
Point{x=4185, y=739}
Point{x=2614, y=2373}
Point{x=821, y=560}
Point{x=3612, y=852}
Point{x=3843, y=791}
Point{x=2203, y=2076}
Point{x=657, y=663}
Point{x=4082, y=585}
Point{x=2161, y=2479}
Point{x=687, y=692}
Point{x=928, y=943}
Point{x=581, y=866}
Point{x=3771, y=562}
Point{x=3591, y=832}
Point{x=2214, y=2050}
Point{x=4009, y=1199}
Point{x=4247, y=750}
Point{x=939, y=844}
Point{x=3899, y=886}
Point{x=4251, y=754}
Point{x=721, y=874}
Point{x=3583, y=742}
Point{x=3939, y=511}
Point{x=551, y=683}
Point{x=1048, y=722}
Point{x=3971, y=1103}
Point{x=2286, y=2210}
Point{x=1131, y=826}
Point{x=4178, y=586}
Point{x=924, y=806}
Point{x=2202, y=2735}
Point{x=2107, y=2178}
Point{x=2522, y=2525}
Point{x=2105, y=2448}
Point{x=989, y=1001}
Point{x=4097, y=545}
Point{x=3589, y=817}
Point{x=4109, y=719}
Point{x=1005, y=751}
Point{x=2436, y=2899}
Point{x=2410, y=1965}
Point{x=4156, y=1094}
Point{x=3974, y=796}
Point{x=3809, y=622}
Point{x=980, y=924}
Point{x=927, y=862}
Point{x=970, y=571}
Point{x=4112, y=582}
Point{x=2248, y=2466}
Point{x=2943, y=2423}
Point{x=2355, y=2222}
Point{x=1073, y=861}
Point{x=3935, y=462}
Point{x=526, y=725}
Point{x=2771, y=2563}
Point{x=2071, y=2133}
Point{x=3646, y=868}
Point{x=4123, y=862}
Point{x=3639, y=897}
Point{x=3872, y=1126}
Point{x=661, y=649}
Point{x=692, y=936}
Point{x=2626, y=2086}
Point{x=2028, y=2471}
Point{x=2713, y=2299}
Point{x=2319, y=2036}
Point{x=2026, y=2573}
Point{x=2623, y=2206}
Point{x=2714, y=2536}
Point{x=839, y=562}
Point{x=1153, y=771}
Point{x=2725, y=2440}
Point{x=2268, y=1963}
Point{x=991, y=819}
Point{x=835, y=459}
Point{x=2700, y=2555}
Point{x=2327, y=2511}
Point{x=2131, y=2205}
Point{x=2588, y=1992}
Point{x=1970, y=2334}
Point{x=919, y=826}
Point{x=4254, y=842}
Point{x=3913, y=1055}
Point{x=2274, y=2155}
Point{x=2184, y=2601}
Point{x=3987, y=867}
Point{x=4219, y=788}
Point{x=2780, y=2515}
Point{x=4246, y=628}
Point{x=2278, y=1989}
Point{x=4004, y=1195}
Point{x=2676, y=2370}
Point{x=801, y=716}
Point{x=3948, y=915}
Point{x=2882, y=2333}
Point{x=817, y=1107}
Point{x=813, y=749}
Point{x=766, y=1092}
Point{x=794, y=726}
Point{x=2623, y=2182}
Point{x=3790, y=516}
Point{x=4227, y=1051}
Point{x=3952, y=987}
Point{x=2350, y=2751}
Point{x=2502, y=2490}
Point{x=958, y=632}
Point{x=809, y=662}
Point{x=3935, y=953}
Point{x=2193, y=2332}
Point{x=3988, y=628}
Point{x=4001, y=526}
Point{x=4314, y=889}
Point{x=4139, y=776}
Point{x=2463, y=2437}
Point{x=923, y=890}
Point{x=814, y=643}
Point{x=4408, y=826}
Point{x=2427, y=2001}
Point{x=860, y=724}
Point{x=2698, y=2400}
Point{x=873, y=611}
Point{x=654, y=644}
Point{x=2156, y=2315}
Point{x=2781, y=2304}
Point{x=2282, y=2745}
Point{x=2816, y=2414}
Point{x=2170, y=2595}
Point{x=3803, y=922}
Point{x=2684, y=2569}
Point{x=3990, y=599}
Point{x=2614, y=2422}
Point{x=719, y=915}
Point{x=2197, y=2563}
Point{x=672, y=721}
Point{x=896, y=975}
Point{x=4066, y=1057}
Point{x=2683, y=2137}
Point{x=2207, y=2567}
Point{x=2507, y=2804}
Point{x=2423, y=1968}
Point{x=4189, y=501}
Point{x=3927, y=1095}
Point{x=777, y=562}
Point{x=3976, y=835}
Point{x=576, y=788}
Point{x=4095, y=708}
Point{x=2608, y=2595}
Point{x=660, y=734}
Point{x=601, y=841}
Point{x=2743, y=2320}
Point{x=2600, y=2364}
Point{x=865, y=989}
Point{x=4041, y=656}
Point{x=2486, y=2309}
Point{x=2444, y=1915}
Point{x=4041, y=1246}
Point{x=4001, y=678}
Point{x=3901, y=577}
Point{x=3738, y=754}
Point{x=593, y=744}
Point{x=1988, y=2284}
Point{x=3894, y=474}
Point{x=4303, y=850}
Point{x=1064, y=913}
Point{x=1913, y=2406}
Point{x=530, y=873}
Point{x=1016, y=635}
Point{x=1044, y=792}
Point{x=868, y=727}
Point{x=606, y=634}
Point{x=2436, y=1975}
Point{x=2279, y=2540}
Point{x=4040, y=1043}
Point{x=3583, y=811}
Point{x=851, y=560}
Point{x=3876, y=502}
Point{x=2484, y=2761}
Point{x=3849, y=993}
Point{x=505, y=766}
Point{x=4379, y=811}
Point{x=3899, y=600}
Point{x=4340, y=727}
Point{x=3798, y=732}
Point{x=2701, y=2411}
Point{x=2294, y=2553}
Point{x=2412, y=2315}
Point{x=958, y=1000}
Point{x=3798, y=821}
Point{x=4084, y=1196}
Point{x=2391, y=2909}
Point{x=3904, y=812}
Point{x=2711, y=2523}
Point{x=804, y=466}
Point{x=549, y=761}
Point{x=4367, y=710}
Point{x=873, y=556}
Point{x=3845, y=1059}
Point{x=4241, y=1041}
Point{x=2368, y=2407}
Point{x=4135, y=686}
Point{x=2813, y=2496}
Point{x=726, y=483}
Point{x=2076, y=2298}
Point{x=831, y=983}
Point{x=944, y=989}
Point{x=898, y=988}
Point{x=1929, y=2303}
Point{x=677, y=556}
Point{x=527, y=797}
Point{x=4136, y=730}
Point{x=574, y=933}
Point{x=4079, y=885}
Point{x=2330, y=1981}
Point{x=4088, y=960}
Point{x=771, y=1164}
Point{x=809, y=631}
Point{x=2462, y=2179}
Point{x=2863, y=2276}
Point{x=4369, y=756}
Point{x=3758, y=791}
Point{x=3889, y=597}
Point{x=2440, y=2606}
Point{x=4068, y=431}
Point{x=689, y=1084}
Point{x=816, y=712}
Point{x=2345, y=2235}
Point{x=4062, y=430}
Point{x=849, y=1074}
Point{x=3776, y=903}
Point{x=2228, y=2482}
Point{x=953, y=962}
Point{x=647, y=830}
Point{x=2061, y=2279}
Point{x=2358, y=2400}
Point{x=3729, y=575}
Point{x=1015, y=728}
Point{x=3675, y=910}
Point{x=3679, y=656}
Point{x=4276, y=842}
Point{x=3662, y=766}
Point{x=2535, y=2745}
Point{x=2558, y=2676}
Point{x=2232, y=2816}
Point{x=961, y=656}
Point{x=2528, y=2196}
Point{x=2476, y=2238}
Point{x=2678, y=2588}
Point{x=2695, y=2270}
Point{x=4128, y=1012}
Point{x=2617, y=2160}
Point{x=2680, y=2379}
Point{x=922, y=805}
Point{x=2606, y=2587}
Point{x=2137, y=2330}
Point{x=4096, y=718}
Point{x=4132, y=1158}
Point{x=901, y=1078}
Point{x=4156, y=1001}
Point{x=649, y=951}
Point{x=1120, y=810}
Point{x=739, y=844}
Point{x=2613, y=2430}
Point{x=582, y=946}
Point{x=3815, y=667}
Point{x=3995, y=461}
Point{x=4081, y=633}
Point{x=2622, y=2518}
Point{x=4243, y=991}
Point{x=985, y=824}
Point{x=2436, y=2050}
Point{x=865, y=874}
Point{x=692, y=845}
Point{x=2954, y=2421}
Point{x=4101, y=857}
Point{x=2610, y=2212}
Point{x=867, y=1025}
Point{x=4033, y=990}
Point{x=535, y=723}
Point{x=2648, y=2419}
Point{x=4200, y=543}
Point{x=2530, y=2626}
Point{x=4103, y=639}
Point{x=622, y=763}
Point{x=4176, y=619}
Point{x=1038, y=880}
Point{x=2817, y=2402}
Point{x=2301, y=1938}
Point{x=925, y=1013}
Point{x=2453, y=2837}
Point{x=3866, y=1063}
Point{x=1033, y=661}
Point{x=434, y=809}
Point{x=3841, y=525}
Point{x=2300, y=2023}
Point{x=2712, y=2385}
Point{x=817, y=1089}
Point{x=801, y=671}
Point{x=638, y=772}
Point{x=3816, y=994}
Point{x=2625, y=2374}
Point{x=3841, y=910}
Point{x=2353, y=2152}
Point{x=2374, y=2310}
Point{x=3873, y=502}
Point{x=4040, y=994}
Point{x=2376, y=2947}
Point{x=2533, y=2112}
Point{x=3899, y=838}
Point{x=2664, y=2322}
Point{x=2286, y=2817}
Point{x=932, y=778}
Point{x=3889, y=604}
Point{x=4049, y=534}
Point{x=967, y=930}
Point{x=2246, y=2647}
Point{x=2993, y=2398}
Point{x=3776, y=922}
Point{x=3863, y=867}
Point{x=963, y=760}
Point{x=2490, y=2226}
Point{x=2287, y=2571}
Point{x=2311, y=2590}
Point{x=533, y=898}
Point{x=2320, y=2262}
Point{x=3772, y=798}
Point{x=2434, y=2930}
Point{x=2380, y=2608}
Point{x=2133, y=2636}
Point{x=2753, y=2278}
Point{x=2629, y=2588}
Point{x=4159, y=663}
Point{x=2654, y=2166}
Point{x=772, y=737}
Point{x=1026, y=961}
Point{x=728, y=504}
Point{x=4061, y=932}
Point{x=1047, y=950}
Point{x=4030, y=600}
Point{x=3993, y=1129}
Point{x=3800, y=950}
Point{x=4032, y=959}
Point{x=2089, y=2222}
Point{x=2433, y=2635}
Point{x=2046, y=2163}
Point{x=1111, y=715}
Point{x=3658, y=841}
Point{x=2378, y=2297}
Point{x=2666, y=2415}
Point{x=3852, y=831}
Point{x=570, y=679}
Point{x=4123, y=771}
Point{x=2626, y=2104}
Point{x=1966, y=2246}
Point{x=3762, y=772}
Point{x=926, y=823}
Point{x=3932, y=1184}
Point{x=4017, y=682}
Point{x=3936, y=1090}
Point{x=695, y=765}
Point{x=4233, y=656}
Point{x=1121, y=763}
Point{x=664, y=909}
Point{x=3835, y=745}
Point{x=2425, y=2183}
Point{x=4106, y=422}
Point{x=2086, y=2538}
Point{x=908, y=565}
Point{x=2593, y=2683}
Point{x=2550, y=1968}
Point{x=585, y=812}
Point{x=811, y=628}
Point{x=2386, y=1958}
Point{x=571, y=864}
Point{x=2296, y=2310}
Point{x=2427, y=1987}
Point{x=2405, y=2993}
Point{x=3612, y=853}
Point{x=2783, y=2305}
Point{x=893, y=780}
Point{x=4017, y=707}
Point{x=4164, y=514}
Point{x=2284, y=2684}
Point{x=3871, y=853}
Point{x=946, y=697}
Point{x=863, y=988}
Point{x=733, y=1045}
Point{x=761, y=813}
Point{x=770, y=799}
Point{x=3874, y=1154}
Point{x=4363, y=893}
Point{x=512, y=841}
Point{x=4118, y=651}
Point{x=4046, y=646}
Point{x=2693, y=2502}
Point{x=4072, y=1199}
Point{x=2752, y=2354}
Point{x=2488, y=2665}
Point{x=2076, y=2138}
Point{x=4055, y=376}
Point{x=2317, y=2293}
Point{x=2521, y=1941}
Point{x=2340, y=2300}
Point{x=2505, y=2777}
Point{x=2936, y=2443}
Point{x=597, y=612}
Point{x=2514, y=2190}
Point{x=2621, y=2577}
Point{x=2579, y=2574}
Point{x=704, y=886}
Point{x=1051, y=728}
Point{x=4043, y=566}
Point{x=2289, y=1915}
Point{x=820, y=593}
Point{x=2292, y=1994}
Point{x=841, y=645}
Point{x=3902, y=1181}
Point{x=526, y=731}
Point{x=963, y=1009}
Point{x=2562, y=2019}
Point{x=3633, y=855}
Point{x=4178, y=749}
Point{x=1904, y=2383}
Point{x=2094, y=2609}
Point{x=2630, y=2104}
Point{x=4354, y=797}
Point{x=2563, y=2829}
Point{x=2454, y=2561}
Point{x=2470, y=2833}
Point{x=2318, y=1988}
Point{x=906, y=714}
Point{x=2681, y=2374}
Point{x=3985, y=1105}
Point{x=2279, y=2221}
Point{x=857, y=771}
Point{x=3858, y=959}
Point{x=4091, y=661}
Point{x=3882, y=679}
Point{x=2521, y=2158}
Point{x=3634, y=681}
Point{x=2701, y=2200}
Point{x=2507, y=2553}
Point{x=3988, y=429}
Point{x=2020, y=2560}
Point{x=4010, y=881}
Point{x=2627, y=2554}
Point{x=714, y=575}
Point{x=781, y=437}
Point{x=795, y=485}
Point{x=2320, y=2634}
Point{x=2274, y=2242}
Point{x=2327, y=2406}
Point{x=2674, y=2508}
Point{x=4007, y=1256}
Point{x=4099, y=969}
Point{x=4263, y=694}
Point{x=2563, y=2569}
Point{x=3905, y=473}
Point{x=3713, y=674}
Point{x=2383, y=2484}
Point{x=4205, y=730}
Point{x=598, y=647}
Point{x=2551, y=1997}
Point{x=628, y=931}
Point{x=2081, y=2577}
Point{x=2420, y=2708}
Point{x=4011, y=860}
Point{x=2243, y=2299}
Point{x=4271, y=730}
Point{x=2390, y=1873}
Point{x=2330, y=2249}
Point{x=4039, y=829}
Point{x=3918, y=866}
Point{x=3986, y=633}
Point{x=2575, y=2065}
Point{x=4117, y=496}
Point{x=3959, y=1208}
Point{x=2855, y=2298}
Point{x=2238, y=2477}
Point{x=2233, y=2470}
Point{x=683, y=538}
Point{x=3979, y=1009}
Point{x=683, y=657}
Point{x=2776, y=2478}
Point{x=2125, y=2293}
Point{x=2453, y=1967}
Point{x=968, y=725}
Point{x=803, y=488}
Point{x=3871, y=1144}
Point{x=4030, y=562}
Point{x=922, y=930}
Point{x=757, y=445}
Point{x=3875, y=980}
Point{x=2519, y=1971}
Point{x=614, y=1000}
Point{x=2373, y=2051}
Point{x=680, y=548}
Point{x=2479, y=2502}
Point{x=4204, y=784}
Point{x=3714, y=928}
Point{x=696, y=1048}
Point{x=1177, y=817}
Point{x=608, y=858}
Point{x=506, y=865}
Point{x=1090, y=844}
Point{x=3932, y=591}
Point{x=2877, y=2435}
Point{x=770, y=647}
Point{x=1177, y=792}
Point{x=2125, y=2570}
Point{x=3658, y=810}
Point{x=812, y=793}
Point{x=1070, y=866}
Point{x=2126, y=2171}
Point{x=2266, y=2001}
Point{x=774, y=862}
Point{x=2254, y=2524}
Point{x=3844, y=980}
Point{x=4075, y=1138}
Point{x=4054, y=1102}
Point{x=645, y=578}
Point{x=2276, y=2836}
Point{x=3990, y=992}
Point{x=741, y=1130}
Point{x=531, y=822}
Point{x=639, y=710}
Point{x=699, y=799}
Point{x=4267, y=795}
Point{x=2020, y=2211}
Point{x=4386, y=868}
Point{x=2785, y=2541}
Point{x=2241, y=2808}
Point{x=2301, y=2375}
Point{x=4225, y=601}
Point{x=3665, y=685}
Point{x=2213, y=2681}
Point{x=1030, y=930}
Point{x=2600, y=2060}
Point{x=2374, y=1883}
Point{x=498, y=854}
Point{x=2130, y=2723}
Point{x=2557, y=2296}
Point{x=4211, y=523}
Point{x=2274, y=2339}
Point{x=2397, y=2740}
Point{x=722, y=923}
Point{x=2273, y=2708}
Point{x=876, y=480}
Point{x=4378, y=737}
Point{x=3953, y=812}
Point{x=3676, y=887}
Point{x=3626, y=882}
Point{x=2634, y=2594}
Point{x=4211, y=946}
Point{x=3895, y=443}
Point{x=2476, y=2468}
Point{x=859, y=479}
Point{x=552, y=650}
Point{x=486, y=731}
Point{x=2240, y=2733}
Point{x=645, y=724}
Point{x=781, y=634}
Point{x=4040, y=996}
Point{x=2441, y=2163}
Point{x=4335, y=674}
Point{x=2818, y=2505}
Point{x=963, y=716}
Point{x=2904, y=2351}
Point{x=2841, y=2284}
Point{x=1078, y=835}
Point{x=1084, y=837}
Point{x=4026, y=1101}
Point{x=855, y=1100}
Point{x=687, y=530}
Point{x=955, y=1008}
Point{x=852, y=680}
Point{x=3803, y=849}
Point{x=3843, y=469}
Point{x=1832, y=2375}
Point{x=1017, y=741}
Point{x=2229, y=2499}
Point{x=4429, y=749}
Point{x=2316, y=2226}
Point{x=2143, y=2696}
Point{x=464, y=766}
Point{x=688, y=813}
Point{x=3798, y=659}
Point{x=2659, y=2666}
Point{x=3877, y=625}
Point{x=2102, y=2178}
Point{x=2933, y=2448}
Point{x=2636, y=2378}
Point{x=4221, y=604}
Point{x=2309, y=2013}
Point{x=2751, y=2602}
Point{x=2398, y=2285}
Point{x=2627, y=2666}
Point{x=824, y=741}
Point{x=3611, y=780}
Point{x=655, y=923}
Point{x=2472, y=2290}
Point{x=2408, y=2689}
Point{x=2156, y=2620}
Point{x=3663, y=830}
Point{x=4178, y=487}
Point{x=3699, y=745}
Point{x=2231, y=2748}
Point{x=4023, y=638}
Point{x=3637, y=708}
Point{x=2758, y=2217}
Point{x=752, y=922}
Point{x=3838, y=1066}
Point{x=2470, y=2259}
Point{x=4020, y=558}
Point{x=789, y=515}
Point{x=4024, y=902}
Point{x=2670, y=2500}
Point{x=2610, y=2326}
Point{x=953, y=836}
Point{x=2537, y=2598}
Point{x=2222, y=2571}
Point{x=2166, y=2624}
Point{x=2383, y=2295}
Point{x=670, y=760}
Point{x=2171, y=2376}
Point{x=906, y=812}
Point{x=2723, y=2394}
Point{x=802, y=1090}
Point{x=653, y=759}
Point{x=995, y=956}
Point{x=862, y=623}
Point{x=4248, y=676}
Point{x=3933, y=1179}
Point{x=2322, y=2357}
